house_id,price,image_folder_name,n_images,clean_idx,raw_idx,link
5085,194000,5085_satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-elicabbar-oruceliyev-kucesi-1,10,3542,4981,https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-elicabbar-oruceliyev-kucesi-1
5086,146000,5086_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-yeni-masazir-5,30,3543,4982,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-yeni-masazir-5
5088,75000,5088_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-738,12,3544,4984,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-738
5089,58000,5089_satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-yasayis-kompleksi-1631,11,3545,4985,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-yasayis-kompleksi-1631
5090,350000,5090_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-mehdi-abbasov-9,19,3546,4986,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-mehdi-abbasov-9
5091,125000,5091_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-abbas-mirze-serifzade-kucesi-2,13,3547,4987,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-abbas-mirze-serifzade-kucesi-2
5092,67000,5092_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-880,6,3548,4988,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-880
5093,89000,5093_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2822,8,3549,4989,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2822
5094,365000,5094_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tebriz-kucesi-107,28,3550,4990,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tebriz-kucesi-107
5095,165000,5095_satilir-3-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-xetai-rayonu-kohne-gunesli-qesebesinde-yerlesir-2,13,3551,4991,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-xetai-rayonu-kohne-gunesli-qesebesinde-yerlesir-2
5097,154000,5097_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-a-m-sarifzada-53-1,14,3552,4993,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-a-m-sarifzada-53-1
5098,89000,5098_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2211,8,3553,4994,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2211
5099,159900,5099_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-11,15,3554,4995,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-11
5101,170000,5101_satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-sakit-qocayev-kucesi-26,6,3555,4997,https://arenda.az/satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-sakit-qocayev-kucesi-26
5104,350000,5104_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-koroqlu-rehimov-2,12,3556,5000,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-koroqlu-rehimov-2
5105,75000,5105_satilir-2-otaqli-yeni-tikili-xirdalan-atlas-residance,23,3557,5001,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-atlas-residance
5106,120000,5106_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-sarifzada-56,4,3558,5002,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-sarifzada-56
5107,147000,5107_satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-yusif-vezir-cemenzeminli-kucesi-7,9,3559,5003,https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-yusif-vezir-cemenzeminli-kucesi-7
5108,85000,5108_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-342,9,3560,5004,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-342
5109,77000,5109_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-26,9,3561,5005,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-26
5110,97500,5110_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-modern-siti-y-k-s-abbasov-kuc-40,22,3562,5006,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-modern-siti-y-k-s-abbasov-kuc-40
5111,105000,5111_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-6,16,3563,5007,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-6
5112,70000,5112_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yeni-yasamal-qes-jasmin-park-yasayis-kompleksi-1,6,3564,5008,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yeni-yasamal-qes-jasmin-park-yasayis-kompleksi-1
5113,255000,5113_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvahab-salamzade-kucesi-22,8,3565,5009,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvahab-salamzade-kucesi-22
5114,88000,5114_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-201,12,3566,5010,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-201
5115,140000,5115_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-sixlinski,9,3567,5011,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-sixlinski
5116,129000,5116_satilir-1-otaqli-kohne-tikili-nerimanov-rayonu-baki-seheri-koroglu-rahimov-kucesi,9,3568,5012,https://arenda.az/satilir-1-otaqli-kohne-tikili-nerimanov-rayonu-baki-seheri-koroglu-rahimov-kucesi
5117,83000,5117_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-cavansir-kucesi-45,11,3569,5013,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-cavansir-kucesi-45
5118,145000,5118_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-16,6,3570,5014,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-16
5119,192000,5119_satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-m-hadi-k-3,9,3571,5015,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-m-hadi-k-3
5121,258000,5121_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-azadliq-prospekti-45,11,3572,5017,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-azadliq-prospekti-45
5122,27500,5122_satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-bagca-seher-40,5,3573,5018,https://arenda.az/satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-bagca-seher-40
5123,105000,5123_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-y-gunesli-qes-q-yasayis-massivi-1,14,3574,5019,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-y-gunesli-qes-q-yasayis-massivi-1
5124,129000,5124_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-merkezi-kuce-43,18,3575,5020,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-merkezi-kuce-43
5125,75000,5125_satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-r-gencler-seherciyi-1,6,3576,5021,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-r-gencler-seherciyi-1
5126,410000,5126_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-balaemi-dadasov-kucesi,11,3577,5022,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-balaemi-dadasov-kucesi
5127,82000,5127_satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-rayonu-riyadla-uzbeuz-gencler-seherciyinde-6,15,3578,5023,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-rayonu-riyadla-uzbeuz-gencler-seherciyinde-6
5128,357000,5128_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-98,16,3579,5024,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-98
5129,330000,5129_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-elmler-akademiyasi-metrosu-huseyin-cavid-pr,11,3580,5025,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-elmler-akademiyasi-metrosu-huseyin-cavid-pr
5130,218000,5130_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-mehdi-abbasov-kucesi-qara-qarayev,10,3581,5026,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-mehdi-abbasov-kucesi-qara-qarayev
5131,237000,5131_satilir-4-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-siyaqutun-yaninda-2,13,3582,5027,https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-siyaqutun-yaninda-2
5132,106000,5132_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-200,9,3583,5028,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-200
5133,25000,5133_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-jasmin-park-7,12,3584,5029,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-jasmin-park-7
5135,25000,5135_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-serur-mtk-3,16,3585,5031,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-serur-mtk-3
5136,19000,5136_satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-saray-qesebesi-jasmin-park-6,13,3586,5032,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-saray-qesebesi-jasmin-park-6
5137,115000,5137_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-ab-massivi-3,8,3587,5033,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-ab-massivi-3
5138,84000,5138_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-199,8,3588,5034,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-199
5139,154999,5139_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-hesen-bey-zerdabi-pr-52,5,3589,5035,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-hesen-bey-zerdabi-pr-52
5140,115000,5140_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1573,19,3590,5036,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1573
5141,65000,5141_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xandan-kucesi,6,3591,5037,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xandan-kucesi
5142,137000,5142_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-masazir-yasayis-kompleksi-23,19,3592,5038,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-masazir-yasayis-kompleksi-23
5143,146999,5143_satilir-4-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-suraxani-rayonu-hovsan-qesebesi-mida-2,8,3593,5039,https://arenda.az/satilir-4-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-suraxani-rayonu-hovsan-qesebesi-mida-2
5144,115000,5144_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-ab-massivi-3,8,3594,5040,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-ab-massivi-3
5146,152000,5146_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yenu-gunesli,10,3595,5042,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yenu-gunesli
5147,132000,5147_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-ilqar-zulfuqaro,11,3596,5043,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-ilqar-zulfuqaro
5150,133000,5150_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-xudu-memmedov-kucesi-hezi-aslanov-3,6,3597,5046,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-xudu-memmedov-kucesi-hezi-aslanov-3
5151,112000,5151_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-hesen-bey-zerdabi-pr-8,7,3598,5047,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-hesen-bey-zerdabi-pr-8
5152,380000,5152_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-eliyar-eliyev-kuc-105,25,3599,5048,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-eliyar-eliyev-kuc-105
5153,147000,5153_satilir-4-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-mida-2,8,3600,5049,https://arenda.az/satilir-4-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-mida-2
5154,80000,5154_satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-1,8,3601,5050,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-z-eliyeva-kucesi-1
5155,145000,5155_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-ilqar-zulfuqarov,11,3602,5051,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-ilqar-zulfuqarov
5156,145000,5156_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-8,4,3603,5052,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-8
5157,125000,5157_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-r-masazir-qes-32,10,3604,5053,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-r-masazir-qes-32
5158,145000,5158_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-hezi-aslanov-47,15,3605,5054,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-hezi-aslanov-47
5159,161000,5159_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-mehemmed-hadi-kuc-36,15,3606,5055,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-mehemmed-hadi-kuc-36
5161,82000,5161_satilir-3-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-mirvari-city-1,9,3607,5057,https://arenda.az/satilir-3-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-mirvari-city-1
5162,162000,5162_satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-mehemmed-serifli,17,3608,5058,https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-mehemmed-serifli
5163,80000,5163_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-pr-insaatclar-5,9,3609,5059,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-pr-insaatclar-5
5165,270000,5165_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-ataturk-prospekt,14,3610,5061,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-ataturk-prospekt
5166,256543,5166_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-bakmil-metrosu-islam-abisov-kucesi,5,3611,5062,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-bakmil-metrosu-islam-abisov-kucesi
5167,118000,5167_satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-12,11,3612,5063,https://arenda.az/satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-12
5169,195000,5169_satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-leletepe-kucesi,24,3613,5065,https://arenda.az/satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-leletepe-kucesi
5170,118000,5170_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-muxtar-feteliyev-70,14,3614,5066,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-muxtar-feteliyev-70
5171,128000,5171_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-42,8,3615,5067,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-42
5172,400000,5172_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-kusesi,15,3616,5068,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-kusesi
5173,59000,5173_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-aaaf-park-143,5,3617,5069,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-aaaf-park-143
5174,56000,5174_satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-573,6,3618,5070,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-573
5175,137500,5175_satilir-2-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-nizami-rayonu-qara-qarayev-prospekti-kuce-tofiq-abbasov-4,6,3619,5071,https://arenda.az/satilir-2-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-nizami-rayonu-qara-qarayev-prospekti-kuce-tofiq-abbasov-4
5176,350000,5176_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kuc-1969-meh-bina-27,18,3620,5072,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kuc-1969-meh-bina-27
5177,270000,5177_satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-nesireddin-tusi-kucesi-25,13,3621,5073,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-nesireddin-tusi-kucesi-25
5179,70000,5179_satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-1,8,3622,5075,https://arenda.az/satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtuluw-93-1
5180,59000,5180_satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-572,9,3623,5076,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-572
5183,23500,5183_satilir-2-otaqli-yeni-tikili-sumqayit-sumqayit-seheri-bagca-seher-yasayis-kompleksi-48,7,3624,5079,https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-sumqayit-seheri-bagca-seher-yasayis-kompleksi-48
5184,239000,5184_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-8-noyabr-metrosu-yusif-veazir-cemenzeminli-kc,13,3625,5080,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-8-noyabr-metrosu-yusif-veazir-cemenzeminli-kc
5185,170000,5185_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-parlament-prospekti-31,16,3626,5081,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-parlament-prospekti-31
5187,200000,5187_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-abbas-mirze-serifzade-28,9,3627,5083,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-abbas-mirze-serifzade-28
5189,258000,5189_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-krisdal-apseron,19,3628,5085,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-krisdal-apseron
5190,59000,5190_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4050,6,3629,5086,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4050
5191,56000,5191_satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-571,8,3630,5087,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-571
5192,158000,5192_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-krisdal-apseron,19,3631,5088,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-krisdal-apseron
5194,114500,5194_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qes-qartal-heykeli-yaxinligi-ab-massivinde,13,3632,5090,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qes-qartal-heykeli-yaxinligi-ab-massivinde
5195,173000,5195_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-mida-11,19,3633,5091,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-mida-11
5196,390000,5196_satilir-4-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-cefer-xendan-8,10,3634,5092,https://arenda.az/satilir-4-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-cefer-xendan-8
5197,174000,5197_satilir-4-otaqli-kohne-tikili-suraxani-rayonu-emircan-qes-emircan,10,3635,5093,https://arenda.az/satilir-4-otaqli-kohne-tikili-suraxani-rayonu-emircan-qes-emircan
5199,170000,5199_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-a-m-sarifzada-42,11,3636,5095,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-a-m-sarifzada-42
5201,51900,5201_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-32,29,3637,5097,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-32
5202,225000,5202_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tehsil-nazirliyinin-yaxinligi-3,6,3638,5098,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tehsil-nazirliyinin-yaxinligi-3
5205,136000,5205_satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-metbuat-prospekti-8,10,3639,5101,https://arenda.az/satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-metbuat-prospekti-8
5206,174000,5206_satilir-4-otaqli-kohne-tikili-suraxani-rayonu-qaracuxur-qes-celal-qurbanov-kucesi-1,18,3640,5102,https://arenda.az/satilir-4-otaqli-kohne-tikili-suraxani-rayonu-qaracuxur-qes-celal-qurbanov-kucesi-1
5207,127000,5207_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-eli-kerim-kucesi-2,8,3641,5103,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-eli-kerim-kucesi-2
5208,279000,5208_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-bravo-marketin-yaxinligi-6,12,3642,5104,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-bravo-marketin-yaxinligi-6
5209,340000,5209_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-28-may-metrosu-qarabag-kc,13,3643,5105,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-28-may-metrosu-qarabag-kc
