house_id,price,image_folder_name,n_images,apartment_clean_idx,apartment_raw_idx,source_raw_idx,link,mapping_method
4917,133000,4917_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-zig-yolu-ev-16-nargile-dairesi,10,3342,3857,4818,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-zig-yolu-ev-16-nargile-dairesi,exact_clean_to_raw
4918,47500,4918_satilir-2-otaqli-yeni-tikili-xirdalan-muhendislik-universitetinin-yaxinligi-1,6,3343,3858,4819,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-muhendislik-universitetinin-yaxinligi-1,exact_clean_to_raw
4919,200000,4919_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-pr-217,11,3344,3859,4820,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-pr-217,exact_clean_to_raw
4920,330000,4920_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-ray-huseyn-cavid-pr-elmler-m,10,3345,3860,4821,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-ray-huseyn-cavid-pr-elmler-m,exact_clean_to_raw
4921,162000,4921_satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-q-qarayev-m-m-serifli-kuc,18,3346,3861,4822,https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-q-qarayev-m-m-serifli-kuc,exact_clean_to_raw
4922,249000,4922_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-metro-parkin-yaxinligi-53,14,3347,3862,4823,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-metro-parkin-yaxinligi-53,exact_clean_to_raw
4923,98000,4923_satilir-2-otaqli-yeni-tikili-xirdalan-muhendislik-universitetinin-yaxinligi,9,3348,3863,4824,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-muhendislik-universitetinin-yaxinligi,exact_clean_to_raw
4924,480000,4924_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-sahib-zeynalov,14,3349,3864,4825,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-sahib-zeynalov,exact_clean_to_raw
4927,189000,4927_satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-xetai-ray-mehemmed-hadi-kuc-ehmedli-m-1,13,3350,3867,4828,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-xetai-ray-mehemmed-hadi-kuc-ehmedli-m-1,exact_clean_to_raw
4928,109000,4928_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-2-49,14,3351,3868,4829,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-2-49,exact_clean_to_raw
4930,154000,4930_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-melisapark-2,16,3352,3870,4831,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-melisapark-2,exact_clean_to_raw
4931,198000,4931_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-hemze-babasov-kucesi,11,3353,3871,4832,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-hemze-babasov-kucesi,exact_clean_to_raw
4933,106000,4933_satilir-1-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-rahib-memmedov,10,3354,3873,4834,https://arenda.az/satilir-1-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-rahib-memmedov,exact_clean_to_raw
4936,133000,4936_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-8-noyabr-prospekti-5,8,3355,3876,4837,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-8-noyabr-prospekti-5,exact_clean_to_raw
4937,300000,4937_satilir-2-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-ray-badamdar-qes-4,5,3356,3877,4838,https://arenda.az/satilir-2-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-ray-badamdar-qes-4,exact_clean_to_raw
4938,78000,4938_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-858,10,3357,3878,4839,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-858,exact_clean_to_raw
4939,97000,4939_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-343,10,3358,3879,4840,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-343,exact_clean_to_raw
4940,176000,4940_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-suraxani-rayonu-zig-qesebesi-16,12,3359,3880,4841,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-suraxani-rayonu-zig-qesebesi-16,exact_clean_to_raw
4941,145000,4941_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-heyder-parkinin-yaninda,11,3360,3881,4842,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-heyder-parkinin-yaninda,exact_clean_to_raw
4942,290000,4942_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-zahid-xelilov-12,39,3361,3882,4843,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-zahid-xelilov-12,exact_clean_to_raw
4943,64000,4943_satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-gencler-seherciyi-47,11,3362,3883,4844,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-abseron-gencler-seherciyi-47,exact_clean_to_raw
4945,220000,4945_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-elimler-m-yaxin-a-y-b-kanalinin-yani,13,3363,3885,4846,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-elimler-m-yaxin-a-y-b-kanalinin-yani,exact_clean_to_raw
4946,200000,4946_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-serifzade-centr,9,3364,3886,4847,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-serifzade-centr,exact_clean_to_raw
4947,162000,4947_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-6-ci-mikrorayon-x-babasov,12,3365,3887,4848,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-nesimi-metrosu-6-ci-mikrorayon-x-babasov,exact_clean_to_raw
4948,88000,4948_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-yeni-masazir-y-k-e-vahid-kuc-77,12,3366,3888,4849,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-yeni-masazir-y-k-e-vahid-kuc-77,exact_clean_to_raw
4949,152000,4949_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-5,10,3367,3889,4850,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-5,exact_clean_to_raw
4951,78000,4951_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2780,7,3368,3890,4852,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2780,exact_clean_to_raw
4952,105000,4952_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1570,15,3369,3891,4853,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1570,exact_clean_to_raw
4953,469000,4953_satilir-5-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-yasamal-qes-yasamal-rayonu-yasamal-qesebesi-fuad-ibrahimbeyov-kuc,24,3370,3892,4854,https://arenda.az/satilir-5-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-yasamal-qes-yasamal-rayonu-yasamal-qesebesi-fuad-ibrahimbeyov-kuc,exact_clean_to_raw
4954,220000,4954_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-abbas-mirze-serifzade-kucesi-1,7,3371,3893,4855,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-abbas-mirze-serifzade-kucesi-1,exact_clean_to_raw
4955,171000,4955_satilir-2-otaqli-yeni-tikili-xetai-rayonu-seyid-ezim-sirvani-2,20,3372,3894,4856,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-seyid-ezim-sirvani-2,exact_clean_to_raw
4956,143000,4956_satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-elsen-suleymanov-kucesi-17,9,3373,3895,4857,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-elsen-suleymanov-kucesi-17,exact_clean_to_raw
4957,197000,4957_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-suleyman-vezirov-kucesi-6,6,3374,3896,4858,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-suleyman-vezirov-kucesi-6,exact_clean_to_raw
4958,126000,4958_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-qaracuxur-qes-yusif-eyvazov-kucesi-3,19,3375,3897,4859,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-qaracuxur-qes-yusif-eyvazov-kucesi-3,exact_clean_to_raw
4959,225000,4959_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-ray-musteqillik-kuc,7,3376,3898,4860,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-ray-musteqillik-kuc,exact_clean_to_raw
4960,230000,4960_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-insaatcilar-prospekti-13,18,3377,3899,4861,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-insaatcilar-prospekti-13,exact_clean_to_raw
4961,244000,4961_satilir-4-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-baki-seheri-nizami-rayonu,14,3378,3900,4862,https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-baki-seheri-nizami-rayonu,exact_clean_to_raw
4962,170000,4962_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-baki-seheri-nesimi-rayonu-6,6,3379,3901,4863,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-baki-seheri-nesimi-rayonu-6,exact_clean_to_raw
4963,150000,4963_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-642,9,3380,3902,4864,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-642,exact_clean_to_raw
4966,230000,4966_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal-2,17,3381,3903,4867,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal-2,exact_clean_to_raw
4967,360000,4967_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-nesimi-rayonu-huseynbala-eliyev-kucesi-memar-ecemi-metrosu,15,3382,3904,4868,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-nesimi-rayonu-huseynbala-eliyev-kucesi-memar-ecemi-metrosu,exact_clean_to_raw
4968,143000,4968_satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-leyla-merasim-evinin-yaxinligi,17,3383,3905,4869,https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-leyla-merasim-evinin-yaxinligi,exact_clean_to_raw
4969,280000,4969_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-gence-prospekti-164,13,3384,3906,4870,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-gence-prospekti-164,exact_clean_to_raw
4970,100000,4970_satilir-5-otaqli-kohne-tikili-gence-gence-seheri-muxtar-haciyev,25,3385,3907,4871,https://arenda.az/satilir-5-otaqli-kohne-tikili-gence-gence-seheri-muxtar-haciyev,exact_clean_to_raw
4971,138000,4971_satilir-2-otaqli-kohne-tikili-nesimi-rayonu-azadliq-metrosu-leyla-merasim-evinin-yaxinligi,14,3386,3908,4872,https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-azadliq-metrosu-leyla-merasim-evinin-yaxinligi,exact_clean_to_raw
4972,380000,4972_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tebriz-6,11,3387,3909,4873,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-tebriz-6,exact_clean_to_raw
4973,217000,4973_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesimi-ray-enver-huseynov-kuc-8-noyabr-m,7,3388,3910,4874,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesimi-ray-enver-huseynov-kuc-8-noyabr-m,exact_clean_to_raw
4974,185000,4974_satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-memar-ecemi-metrosu-mir-celal-kc,15,3389,3911,4875,https://arenda.az/satilir-3-otaqli-kohne-tikili-bineqedi-rayonu-memar-ecemi-metrosu-mir-celal-kc,exact_clean_to_raw
4975,117000,4975_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-jasmin-park-residence,14,3390,3912,4876,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-jasmin-park-residence,exact_clean_to_raw
4977,122000,4977_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-general-eliaga-sixlenski-1,7,3391,3914,4878,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-general-eliaga-sixlenski-1,exact_clean_to_raw
4980,206000,4980_satilir-1-otaqli-yeni-tikili-sabuncu-rayonu-nardaran-qes-seabreeze,8,3392,3916,4881,https://arenda.az/satilir-1-otaqli-yeni-tikili-sabuncu-rayonu-nardaran-qes-seabreeze,exact_clean_to_raw
4982,339000,4982_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-gence-pr-hezi-aslanov-m,13,3393,3917,4883,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-gence-pr-hezi-aslanov-m,exact_clean_to_raw
4983,175000,4983_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xudu-memmedov-kucesi-27,19,3394,3918,4884,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xudu-memmedov-kucesi-27,exact_clean_to_raw
4984,295000,4984_satilir-1-otaqli-yeni-tikili-sabuncu-rayonu-seabreeze,17,3395,3919,4885,https://arenda.az/satilir-1-otaqli-yeni-tikili-sabuncu-rayonu-seabreeze,exact_clean_to_raw
4986,80000,4986_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-209,9,3396,3920,4887,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-209,exact_clean_to_raw
4987,141000,4987_satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-yegane-sadliq-evinin-yaxinligi,11,3397,3921,4888,https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-yegane-sadliq-evinin-yaxinligi,exact_clean_to_raw
4988,340000,4988_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-k-rehimov-7,16,3398,3922,4889,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-k-rehimov-7,exact_clean_to_raw
4989,167000,4989_satilir-3-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-eliaga-sixlinski-kucesi,11,3399,3923,4890,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-eliaga-sixlinski-kucesi,exact_clean_to_raw
4991,234000,4991_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-r-h-cavid-kuc,10,3400,3925,4892,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-r-h-cavid-kuc,exact_clean_to_raw
4992,249000,4992_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-serq-bazarinin-yaxinligi-32,14,3401,3926,4893,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-serq-bazarinin-yaxinligi-32,exact_clean_to_raw
4993,111000,4993_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qesebesi-v-massivi-26,11,3402,3927,4894,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qesebesi-v-massivi-26,exact_clean_to_raw
4994,115000,4994_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-121,11,3403,3928,4895,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-121,exact_clean_to_raw
4996,177000,4996_satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-bekir-cobanzade-kuc-18,11,3404,3929,4897,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-bekir-cobanzade-kuc-18,exact_clean_to_raw
4997,390000,4997_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-45,20,3405,3930,4898,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-45,exact_clean_to_raw
4998,88000,4998_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-e-vahid-kucesi-4-1,12,3406,3931,4899,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-e-vahid-kucesi-4-1,exact_clean_to_raw
4999,86500,4999_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qesr-y-k-e-vahid-kucesi-40-43,15,3407,3932,4900,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qesr-y-k-e-vahid-kucesi-40-43,exact_clean_to_raw
5000,85000,5000_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-xirdalan-weheri-baki-sumqayit-yolu-yolustu-kecidin-yani,11,3408,3933,4901,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-xirdalan-weheri-baki-sumqayit-yolu-yolustu-kecidin-yani,exact_clean_to_raw
5001,320000,5001_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-c-hacibeyli-3,8,3409,3934,4902,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-c-hacibeyli-3,exact_clean_to_raw
5002,187000,5002_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-s-s-axundov-2,14,3410,3935,4903,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-s-s-axundov-2,exact_clean_to_raw
5003,480000,5003_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-sahib-zeynalov-kucesi-1,22,3411,3936,4904,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-sahib-zeynalov-kucesi-1,exact_clean_to_raw
5004,160000,5004_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-4,8,3412,3937,4905,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayon-yeni-gunesli-qesebesi-4,exact_clean_to_raw
5006,250000,5006_satilir-5-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-n-narimanov-1,13,3413,3939,4907,https://arenda.az/satilir-5-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-n-narimanov-1,exact_clean_to_raw
5007,148000,5007_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-i-dadasov-2,16,3414,3940,4908,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-i-dadasov-2,exact_clean_to_raw
5008,148000,5008_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-ul-i-dadashov-2,18,3415,3941,4909,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-ul-i-dadashov-2,exact_clean_to_raw
5009,190000,5009_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-8-ci-mikrorayon-pr-azadliq-2,13,3416,3942,4910,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-8-ci-mikrorayon-pr-azadliq-2,exact_clean_to_raw
5010,195000,5010_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-a-kunanbayev-5,13,3417,3943,4911,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-a-kunanbayev-5,exact_clean_to_raw
5011,175000,5011_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-s-mehtiyev,6,3418,3944,4912,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-s-mehtiyev,exact_clean_to_raw
5013,164000,5013_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-a-kunanbayev-11,14,3420,3946,4914,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-a-kunanbayev-11,exact_clean_to_raw
5014,85000,5014_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-267,5,3421,3947,4915,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-267,exact_clean_to_raw
5015,250000,5015_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-m-calal,14,3422,3948,4916,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-m-calal,exact_clean_to_raw
5016,265000,5016_satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-azadliq-pr-15,11,3423,3949,4917,https://arenda.az/satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-azadliq-pr-15,exact_clean_to_raw
5017,88000,5017_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-8-ci-mikrorayon-c-xandan-2,16,3424,3950,4918,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-8-ci-mikrorayon-c-xandan-2,exact_clean_to_raw
5018,180000,5018_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-d-massivi-7-59,12,3425,3951,4919,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-d-massivi-7-59,exact_clean_to_raw
5019,268000,5019_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-prospekti-363,20,3426,3952,4920,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-prospekti-363,exact_clean_to_raw
5028,254000,5028_satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-prospekti-111,16,3427,3961,4929,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-qara-qarayev-prospekti-111,exact_clean_to_raw
5029,163000,5029_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal,11,3428,3962,4930,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal,exact_clean_to_raw
5032,243800,5032_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-2,27,3429,3964,4933,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-2,exact_clean_to_raw
5033,495000,5033_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-r-n-nerimanov-prospekti,14,3430,3965,4934,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-r-n-nerimanov-prospekti,exact_clean_to_raw
