house_id,price,image_folder_name,n_images,house_clean_idx,house_raw_idx,source_raw_idx,link,mapping_method
4781,450000,4781_satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-82,28,925,941,4682,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-82,group_assignment_clean_to_raw
4788,80000,4788_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-fizuli-kuc-55,17,926,942,4689,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-fizuli-kuc-55,exact_clean_to_raw
4795,145000,4795_satilir-6-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-suraxani-ray-zig-qes,19,927,943,4696,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-suraxani-ray-zig-qes,exact_clean_to_raw
4800,89000,4800_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-hokmeli-nubar-yasayis-massivi-1,10,928,944,4701,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-hokmeli-nubar-yasayis-massivi-1,exact_clean_to_raw
4805,150000,4805_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-13,20,929,945,4706,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-13,exact_clean_to_raw
4806,165000,4806_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-18,25,930,946,4707,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-18,exact_clean_to_raw
4810,180000,4810_satilir-2-otaqli-heyet-evi-villa-kotec-rayonu-sumqayit-seheri-kotec-qesebesi,10,931,947,4711,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-kotec-rayonu-sumqayit-seheri-kotec-qesebesi,exact_clean_to_raw
4814,135000,4814_satilir-3-otaqli-heyet-evi-villa-ismayilli-ismayilli-rayonu-talistan-kendi,21,932,948,4715,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-ismayilli-ismayilli-rayonu-talistan-kendi,exact_clean_to_raw
4819,120000,4819_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-72,21,933,949,4720,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-72,exact_clean_to_raw
4827,195000,4827_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-545,11,934,950,4728,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-545,exact_clean_to_raw
4828,190000,4828_satilir-5-otaqli-heyet-evi-villa-st-sumqayit-rayonu-saray-sumqayit,30,935,951,4729,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-st-sumqayit-rayonu-saray-sumqayit,exact_clean_to_raw
4834,210000,4834_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-yehya-huseynov-1,15,936,952,4735,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-yehya-huseynov-1,exact_clean_to_raw
4838,113000,4838_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-asagi-guzdek-asagi-guzdek-cennet-parkin-yani,6,937,953,4739,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-asagi-guzdek-asagi-guzdek-cennet-parkin-yani,exact_clean_to_raw
4871,155000,4871_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-zig-qes-2,10,938,954,4772,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-zig-qes-zig-qes-2,exact_clean_to_raw
4876,590000,4876_satilir-15-otaqli-heyet-evi-villa-xetai-rayonu-xetai-metrosu-ag-seher-babek-pr,20,939,955,4777,https://arenda.az/satilir-15-otaqli-heyet-evi-villa-xetai-rayonu-xetai-metrosu-ag-seher-babek-pr,exact_clean_to_raw
4878,58000,4878_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-137,12,940,956,4779,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-137,exact_clean_to_raw
4883,175000,4883_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-qes-13,12,941,957,4784,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-qes-13,exact_clean_to_raw
4890,128000,4890_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-548,19,942,958,4791,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-548,exact_clean_to_raw
4906,69000,4906_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-atciliq-48,7,943,959,4807,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-atciliq-48,exact_clean_to_raw
4950,119000,4950_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemedli-dayesine-150-metir-mesafe,31,944,960,4851,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemedli-dayesine-150-metir-mesafe,exact_clean_to_raw
4964,52000,4964_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-50,8,945,961,4865,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-50,exact_clean_to_raw
4965,110000,4965_satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-abseron-merkezi-xestexananin-arxasi,25,946,962,4866,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-abseron-merkezi-xestexananin-arxasi,exact_clean_to_raw
4979,50000,4979_satilir-3-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-naximov-polad-hesimov-kucesi-1,13,947,963,4880,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-naximov-polad-hesimov-kucesi-1,exact_clean_to_raw
4981,115000,4981_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-70,14,948,964,4882,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-70,exact_clean_to_raw
4985,1580000,4985_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qesebesi-2,19,949,965,4886,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qesebesi-2,exact_clean_to_raw
4995,65000,4995_satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-nzs-nzs-qesebesi,7,950,966,4896,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-nzs-nzs-qesebesi,exact_clean_to_raw
5031,400000,5031_satilir-8-otaqli-heyet-evi-villa-bineqedi-rayonu-resulzade-qes-bineqedi-r-resulzade-qes-2,30,951,967,4932,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-bineqedi-rayonu-resulzade-qes-bineqedi-r-resulzade-qes-2,exact_clean_to_raw
5038,395000,5038_satilir-10-otaqli-heyet-evi-villa-siyazen-zarat-kendi,16,952,968,4939,https://arenda.az/satilir-10-otaqli-heyet-evi-villa-siyazen-zarat-kendi,exact_clean_to_raw
5040,800000,5040_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-greenville-residence-arxasi,26,953,969,4941,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-greenville-residence-arxasi,exact_clean_to_raw
5051,52000,5051_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-letif-sultanov-kucesi,8,954,970,4952,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-letif-sultanov-kucesi,exact_clean_to_raw
5054,75000,5054_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-xocaesen-metrosu-xocesen-qes-xocasen-metro-ile-uz-uze,6,955,971,4955,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-xocaesen-metrosu-xocesen-qes-xocasen-metro-ile-uz-uze,exact_clean_to_raw
5055,115000,5055_satilir-8-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-dayrevi-yol-5,27,956,972,4956,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-dayrevi-yol-5,exact_clean_to_raw
5062,145000,5062_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bileceri-qes-mirze-abdin-41-g,13,957,973,4963,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bileceri-qes-mirze-abdin-41-g,exact_clean_to_raw
5069,165000,5069_satilir-7-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-d-bunyadzade-kuc-1,18,958,974,4970,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-d-bunyadzade-kuc-1,exact_clean_to_raw
5070,850000,5070_satilir-7-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-nizami-ismayilov-1,25,959,975,4971,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-nizami-ismayilov-1,exact_clean_to_raw
5071,47000,5071_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1947,8,960,976,4972,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1947,exact_clean_to_raw
5072,53000,5072_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1945,7,961,977,4973,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1945,exact_clean_to_raw
5087,270000,5087_satilir-7-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-xaqan-dadawov-131-4-cu-yasamal,7,962,978,4983,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-xaqan-dadawov-131-4-cu-yasamal,exact_clean_to_raw
5096,53000,5096_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-13,10,963,979,4992,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-13,exact_clean_to_raw
5100,75000,5100_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayon-savalan-qesebesi,9,964,980,4996,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayon-savalan-qesebesi,exact_clean_to_raw
5102,78000,5102_satilir-3-otaqli-heyet-evi-villa-astara-hovsan-qesebesi-zig-baglar-terefde,14,965,981,4998,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-astara-hovsan-qesebesi-zig-baglar-terefde,exact_clean_to_raw
5120,103000,5120_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-elsen-meherremli,19,966,982,5016,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-elsen-meherremli,exact_clean_to_raw
5145,125000,5145_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-1,18,967,983,5041,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-1,exact_clean_to_raw
5148,66700,5148_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-saray-saray-qes-15,6,968,984,5044,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-saray-saray-qes-15,exact_clean_to_raw
5160,152000,5160_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-emircan-qes-emircan-qesebesi-19,22,969,985,5056,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-emircan-qes-emircan-qesebesi-19,exact_clean_to_raw
5178,55000,5178_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-ramani-qes-4,6,970,986,5074,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-ramani-qes-4,exact_clean_to_raw
5181,175000,5181_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-albaliliq-3,23,971,987,5077,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-albaliliq-3,exact_clean_to_raw
5182,107000,5182_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-yelken-baglari-132,10,972,988,5078,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-yelken-baglari-132,exact_clean_to_raw
5186,78000,5186_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-qes-26,15,973,989,5082,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-qes-26,exact_clean_to_raw
5193,58000,5193_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-581,12,974,990,5089,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-581,exact_clean_to_raw
5200,88000,5200_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1944,13,975,991,5096,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1944,exact_clean_to_raw
5215,590000,5215_satilir-6-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-mayak-baglari,38,976,992,5111,https://arenda.az/satilir-6-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-mayak-baglari,group_assignment_clean_to_raw
5229,97000,5229_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-145,14,977,993,5125,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-145,exact_clean_to_raw
5233,86500,5233_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-mastaga-qesebesi-123,14,978,994,5129,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-mastaga-qesebesi-123,exact_clean_to_raw
5238,330000,5238_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-q-si-39-19-mayak-baglari-1,26,979,996,5134,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-q-si-39-19-mayak-baglari-1,exact_clean_to_raw
5264,125000,5264_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-nesreddin-tusi,10,980,997,5159,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-nesreddin-tusi,exact_clean_to_raw
5269,138000,5269_satilir-3-otaqli-heyet-evi-villa-sumqayit-masazir,9,981,998,5164,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sumqayit-masazir,exact_clean_to_raw
5271,41000,5271_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-284,6,982,999,5166,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-284,exact_clean_to_raw
5273,87000,5273_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-575,19,983,1000,5168,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-575,exact_clean_to_raw
5275,63000,5275_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-829,10,984,1001,5170,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-829,exact_clean_to_raw
5281,185000,5281_satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-224,18,985,1003,5176,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-224,group_assignment_clean_to_raw
5283,165000,5283_satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-223,14,986,1004,5178,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-223,group_assignment_clean_to_raw
5286,99500,5286_satilir-4-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-badamdar-sossesi,21,987,1006,5181,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-badamdar-sossesi,exact_clean_to_raw
5291,150000,5291_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-simal-qres-simali-qres,16,988,1007,5186,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-simal-qres-simali-qres,exact_clean_to_raw
5292,180000,5292_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-73,15,989,1008,5187,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-73,exact_clean_to_raw
5296,123000,5296_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-resulzade-qes-baksol-yolu-qosa-radara-yaxin-al-marketin-qarsisinda,5,990,1009,5191,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-resulzade-qes-baksol-yolu-qosa-radara-yaxin-al-marketin-qarsisinda,exact_clean_to_raw
5297,170000,5297_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-17,12,991,1010,5192,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-17,exact_clean_to_raw
5300,120000,5300_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazirin-girisine-yaxin-16,13,992,1011,5195,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazirin-girisine-yaxin-16,exact_clean_to_raw
5301,45000,5301_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-214,9,993,1012,5196,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-214,exact_clean_to_raw
5303,80000,5303_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-559,16,994,1013,5198,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-559,exact_clean_to_raw
5304,113000,5304_satilir-6-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-5,15,995,1014,5199,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-5,exact_clean_to_raw
5305,89000,5305_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-555,16,996,1015,5200,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-555,exact_clean_to_raw
5306,220000,5306_satilir-4-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-58,25,997,1016,5201,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-58,exact_clean_to_raw
5307,90000,5307_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-518,16,998,1017,5202,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-518,exact_clean_to_raw
5308,62000,5308_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-710,10,999,1018,5203,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-710,exact_clean_to_raw
5310,58000,5310_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-805,13,1000,1020,5205,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-805,exact_clean_to_raw
5311,75000,5311_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kucesi-33,15,1001,1021,5206,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kucesi-33,exact_clean_to_raw
5318,170000,5318_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-r-ceferov-3-ev-5-a,9,1002,1022,5213,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-r-ceferov-3-ev-5-a,exact_clean_to_raw
5319,86000,5319_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayon-mastaga-qesebesi-4,10,1003,1023,5214,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-sabuncu-rayon-mastaga-qesebesi-4,exact_clean_to_raw
5323,106000,5323_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-yeni-suraxani-qes-gol-kucesi-3,21,1004,1024,5218,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-yeni-suraxani-qes-gol-kucesi-3,exact_clean_to_raw
5327,39500,5327_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-savalan,11,1005,1025,5222,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-savalan,exact_clean_to_raw
5329,110000,5329_satilir-4-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-28,20,1006,1026,5224,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-28,exact_clean_to_raw
5332,120000,5332_satilir-5-otaqli-heyet-evi-villa-xirdalan-m-e-resulzade-kucesi-4,15,1007,1027,5227,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xirdalan-m-e-resulzade-kucesi-4,exact_clean_to_raw
5334,110000,5334_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-dairesi-9,16,1008,1028,5229,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-dairesi-9,exact_clean_to_raw
5335,47000,5335_satilir-2-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-16,8,1009,1029,5230,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-16,exact_clean_to_raw
5337,45000,5337_satilir-3-otaqli-heyet-evi-villa-xirdalan-119-un-sonu,14,1010,1030,5232,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-119-un-sonu,exact_clean_to_raw
5338,350000,5338_satilir-4-otaqli-bag-evi-abseron-rayonu-goradil-goradil-baglari-1,34,1011,1031,5233,https://arenda.az/satilir-4-otaqli-bag-evi-abseron-rayonu-goradil-goradil-baglari-1,group_assignment_clean_to_raw
5343,60000,5343_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-yolu-4a-1,15,1012,1032,5238,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-yolu-4a-1,exact_clean_to_raw
5344,74000,5344_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-544,7,1013,1033,5239,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-544,exact_clean_to_raw
5346,200000,5346_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-57,30,1014,1034,5241,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-57,exact_clean_to_raw
5351,370000,5351_satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-metrosu-ehmedli-ehmedli-gence-pr-ti-ebilov,34,1015,1035,5246,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-metrosu-ehmedli-ehmedli-gence-pr-ti-ebilov,exact_clean_to_raw
5352,255000,5352_satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-58,25,1016,1036,5247,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-58,exact_clean_to_raw
5356,310000,5356_satilir-7-otaqli-heyet-evi-villa-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-bakixanov-qesebesi-werg-264,24,1017,1037,5251,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-bakixanov-qesebesi-werg-264,exact_clean_to_raw
5357,37000,5357_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-qes-10,11,1018,1038,5252,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-qes-10,exact_clean_to_raw
5359,60000,5359_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-133,8,1019,1039,5254,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-133,exact_clean_to_raw
5360,31500,5360_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-ramani-qes,10,1020,1040,5255,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-ramana-qes-ramani-qes,exact_clean_to_raw
5361,39000,5361_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-49,4,1021,1041,5256,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-49,exact_clean_to_raw
5365,115000,5365_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kuc-595,11,1022,1042,5260,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kuc-595,exact_clean_to_raw
5374,66000,5374_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-1032,7,1023,1043,5269,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-1032,exact_clean_to_raw
5375,86500,5375_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qesebesi-9,10,1024,1044,5270,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qesebesi-9,exact_clean_to_raw
